variant,date,plan_total_kwh,plan_cost_yuan_template,final_contract_total_kwh,adjust_cost_yuan_template,emergency_kwh,emergency_cost_yuan,total_cost_yuan,curtail_kwh,adjust_up_kwh,adjust_down_kwh,soc_start_kwh,soc_end_kwh,natural_day_plan_cost_yuan,natural_day_adjust_cost_yuan
3,2025-11-17,76726.47146483272,51720.90757321133,78059.31419179194,1908.9393012555029,0.0,0.0,53659.74069496856,899.9804967703026,1586.7579776809207,212.11705095336663,9962.961602758895,10102.167166115403,51759.23324992441,1900.5074450441557
3,2025-11-18,77884.900483475,53339.50352443677,79298.34577256421,2060.8706314519227,0.0,0.0,55383.63154813367,176.65688462448293,1413.4452890892107,46.484598285738684,10102.167166115403,10079.564340286917,53313.35475821863,2070.2767899150417
3,2025-11-19,77982.68768650923,53465.397785961926,80085.40360591024,3948.749493822862,0.0,0.0,57375.27760488773,857.1576319953404,2759.088594717673,656.3726753166825,10079.564340286917,9821.290262720613,53426.528111064865,3948.749493822862
3,2025-11-20,78274.83987716494,53238.286616557794,79248.95467179004,1499.104765320782,0.0,0.0,54922.84142210974,98.62918987252124,974.1147946250976,0.0,9821.290262720613,9890.943865124524,53423.73665678896,1499.104765320782
3,2025-11-21,35789.28768991984,15087.458420665083,36413.19324858811,677.1058605166617,0.0,0.0,15807.183832107163,3371.137207971641,623.9055586682741,0.0,9890.943865124524,10123.518689831757,15130.077971590501,677.1058605166617
3,2025-11-22,36406.6377240312,15697.823138698679,36392.503333192384,97.17621825996095,21.63394687520646,66.96788255220159,15630.015292756127,2395.995416785123,51.987487391749426,66.12187823056146,10123.518689831757,9949.52176136664,15465.871191943963,97.17621825996095
3,2025-11-23,79566.32558184795,53824.43153564458,79974.68541916137,2004.4439035729492,0.0,0.0,55832.20355813208,523.8225481825427,1171.0485405994784,751.4551590947658,9949.52176136664,9923.054018690158,53830.19958035748,2002.0039777745978
3,2025-11-24,78869.3944905807,53562.97887403263,78350.96978927366,170.90128415802977,57.5926824090305,286.42573869987257,54052.22610658755,218.5193636502356,0.0,529.658245498363,9923.054018690158,9735.181069528819,53592.4591579313,173.34120995638125
3,2025-11-25,83342.85179784024,55311.46438898782,81062.45724537357,966.0824468353884,0.0,0.0,56305.621902773724,327.6290543909083,0.0,2280.3945524666697,9735.181069528819,9975.14540785883,55339.539455938335,966.0824468353884
3,2025-11-26,81437.91076109638,56154.20803378115,81623.41822310536,814.891637782467,0.7771061553247591,4.186270858734477,56931.35804499675,495.5990588356847,443.90477006433633,258.39730805536146,9975.14540785883,10097.350031355354,56112.28013635555,814.8916377824671
3,2025-11-27,80568.80144652174,55552.74578462675,80390.80622852634,522.6897491786386,0.0,0.0,56277.73305071935,397.6452360710904,243.14247335997413,421.1376913553748,10097.350031355354,10065.753577158252,55755.04330154071,522.6897491786386
3,2025-11-28,36241.14548102597,14949.857063482377,36392.98157553467,227.9252240280887,13.81643437537116,69.24106087217257,15224.32836440419,1535.2779090612548,154.59295503311648,2.7568605244131845,10065.753577158252,10015.26474785024,14927.162079503927,227.92522402808868
3,2025-11-29,39263.629065809626,16280.201106363105,38869.313779560165,76.50685731224198,0.0,0.0,16164.998130129738,357.9016170842848,0.0,391.7889186818588,10015.26474785024,9937.702028396068,16089.041768310473,75.95636181926334
3,2025-11-30,82654.60380144897,57694.82303952921,84632.81555327078,2966.404891058301,0.0,0.0,60627.444751916795,18.211286788827124,2035.0158848160643,59.33050056186198,9937.702028396068,9896.382185382465,57660.489365365516,2966.9553865512794
3,2025-12-01,84197.27589920722,62566.480967382246,94250.96651121134,16590.701780288335,0.0,0.0,79168.52901464664,2911.868026828158,10053.690612004115,0.0,9896.382185382465,10800.0,62577.82723435831,16590.701780288335
3,2025-12-02,83461.62126908737,63674.282736172325,92782.1237533049,15492.11424353383,0.0,0.0,79510.98347177595,2811.7708544288225,9320.502484217546,0.0,10800.0,8656.579440952506,64018.869228242125,15492.11424353383
3,2025-12-03,81271.71467932599,61232.117857825106,91475.53418007157,16177.356936091686,0.0,0.0,77396.20411712566,2120.344398762056,10203.819500745576,0.0,8656.579440952506,6901.554517533622,61218.84718103397,16177.356936091688
3,2025-12-04,89577.64649384044,66411.42217307806,95636.8099188658,10483.18944196005,0.0,0.0,76987.18634973338,2555.3870701337464,6059.1634250253455,0.0,6901.554517533622,8812.309781889942,66503.99690777333,10483.18944196005
3,2025-12-05,39875.33923997493,17873.457390950854,45067.770266969565,4835.122986707858,251.98515814469044,1239.9239133487965,23960.614493492114,958.8185219043639,5192.431026994631,0.0,8812.309781889942,8174.2526651059925,17885.56759343546,4835.122986707858
3,2025-12-06,47134.53864428228,21268.514766574423,52162.04320212372,4988.354676394929,0.0,0.0,25804.94611751134,1203.758058751684,5027.504557841452,0.0,8174.2526651059925,10800.0,20816.591441116412,4988.354676394929
3,2025-12-07,95529.30096677202,72015.04785775536,95607.31722680888,1961.3233877773919,0.0,0.0,74046.0310274531,3627.0100757015343,1005.0040033188826,926.987743282024,10800.0,10800.0,72084.7076396757,1961.3233877773919
3,2025-12-08,95659.25596865863,71301.11467722594,92610.18414025448,1263.0927283985484,0.0,0.0,72807.07027955515,3340.68519814429,0.0,3049.0718284041277,10800.0,9008.346414338032,71543.9775511566,1263.0927283985484
3,2025-12-09,96918.42110485138,70228.55886316554,93554.59581938045,1503.5717657545147,6.6971281039841415,49.50517094465077,71835.81471112376,2048.359263060866,0.0,3363.8252854709244,9008.346414338032,8754.887963834426,70282.73777442459,1503.5717657545147
3,2025-12-10,95753.10458753376,72430.18976400037,95361.67074326125,272.1298689701785,0.0,0.0,72283.829108717,1739.122140539306,19.80937907146358,411.243223343974,8754.887963834426,8934.421294524893,72011.69923974681,272.12986897017845
3,2025-12-11,95014.03541949278,67534.15555371206,90764.43391462562,2038.6659510087218,0.0,0.0,70086.53651550045,1389.655150758626,0.0,4249.601504867166,8934.421294524893,8757.993043292705,68047.87056449174,2038.6659510087215
3,2025-12-12,46927.86214436477,21323.43247897108,48179.67875667513,1305.224037699429,0.0,0.0,22340.609006960087,56.89892421332797,1251.8166123103651,0.0,8757.993043292705,8645.112992632447,21035.384969260656,1305.2240376994291
3,2025-12-13,49221.91824715643,22404.2748628974,50331.701840095324,1029.3922749250646,0.0,0.0,23299.843063384702,267.5333674194146,1109.7835929388916,0.0,8645.112992632447,10766.436056766253,22270.45078845964,1029.3922749250644
3,2025-12-14,93697.2891295252,71010.36536506654,94307.99981256737,1008.3579268867779,66.4927355579751,419.67986256745115,72394.36645900029,1024.712867668811,648.4713104534349,37.7606274112693,10766.436056766253,10800.0,70966.32866954606,1008.3579268867782
3,2025-12-15,94882.92774309583,71680.97393786404,94476.3049465995,224.51136401575258,0.0,0.0,71962.10883519393,1635.177136498708,0.0,406.6227964963249,10800.0,9758.174378267087,71737.59747117817,224.51136401575258
3,2025-12-16,97034.34966474067,71729.55559656114,94819.14046098069,1107.9696057786803,0.0,0.0,72789.72044427619,1178.670878430171,0.0,2215.2092037599773,9758.174378267087,9687.649878625689,71681.75083849751,1107.9696057786803
3,2025-12-17,96695.59042216832,70035.06499522616,93074.190144431,1710.8769852081061,0.0,0.0,71812.88285115949,618.5693510999419,0.0,3621.400277737316,9687.649878625689,9557.761710207986,70102.00586595139,1710.8769852081061
3,2025-12-18,94426.89544986606,69844.97035615034,93014.31822159652,632.7032812683954,0.0,0.0,70616.64789958889,1089.3990479427994,27.86625032671975,1440.443478596256,9557.761710207986,9737.390799220679,69983.9446183205,632.7032812683954
3,2025-12-19,47132.19089347974,21144.83810218698,47149.718894072364,583.1611170180835,0.0,0.0,21661.119698445575,277.63360296340977,287.37459838351475,269.84659779089225,9737.390799220679,9780.728676238616,21077.95858142749,583.1611170180835
3,2025-12-20,48115.51770034605,21164.685777187464,47472.26453341518,366.04908319193214,0.0,0.0,21432.696845645332,254.65465937046565,95.46126751935361,738.7144344502267,9780.728676238616,10111.878300788681,21066.6477624534,366.04908319193225
3,2025-12-21,94612.38976713813,70734.41279823967,94119.4414788465,146.2417109662861,0.0,0.0,70903.90368425987,582.5321324081223,2.500887067034114,488.68718475153275,10111.878300788681,10024.362810141336,70759.02519059999,144.87849365988768
3,2025-12-22,95568.12331873926,70566.0816083303,93472.94980930371,1113.3335085925132,420.75019712148855,2822.0513990603513,74454.60077185035,880.8701377531007,69.14672912967632,2166.6403916851127,10024.362810141336,9690.381290952637,70518.83184996515,1113.7175228248482
3,2025-12-23,96688.0989291028,68326.86027934554,92655.62200825788,3854.0399887238723,79.27764843085879,618.069219078965,72784.348570129,1092.671568173615,744.6323115622795,4775.196756351563,9690.381290952637,9657.68505629632,68312.71084903395,3853.568502016096
3,2025-12-24,95307.22128786093,68387.91729950238,92885.09593608523,2429.7805028477437,357.45370823438196,2693.8133922190773,73524.5555350675,897.3155832483114,534.6085135251675,2869.521630065572,9657.68505629632,9769.068819642267,68420.84412334027,2409.898019508157
3,2025-12-25,93088.8325660277,68681.69179558093,92671.96334802755,909.7029933566781,356.7834265578605,2568.221774341799,72487.10435390403,653.5719591868988,294.362888731211,761.216280720156,9769.068819642267,9816.46457832264,68993.29856817027,925.5840113919508
3,2025-12-26,46755.46756177859,20894.292616927483,47466.80222105315,1181.817874746603,0.0,0.0,21997.088951945545,490.20804903346186,736.9738541367925,69.22156965163435,9816.46457832264,9829.818208917193,20809.818922112787,1187.2700298327568
3,2025-12-27,47453.73158228875,20638.027223308934,47756.2600034077,935.6504510672397,142.23820683192605,798.0925893924041,22136.443588633796,615.0720797073761,551.0615438242849,242.20728087856332,9829.818208917193,9889.225184862598,20404.067246300827,934.2837529405662
3,2025-12-28,92899.14106832459,67372.00097295624,91664.6827337345,975.0307464856585,197.50318324237128,993.2777208624609,69405.12884253744,645.0190414395923,186.57124645452416,1407.9492559924474,9889.225184862598,9853.760860191842,67439.17869079506,972.6724308799215
3,2025-12-29,91537.13868225494,67458.4700306962,91758.90133607213,481.79198258040833,412.40391519701427,2538.4307116409436,70437.16782916259,438.67012391709363,247.16939904657744,44.19097427015868,9853.760860191842,9623.99353896839,67413.35107022064,485.38604730099445
3,2025-12-30,91898.73960776036,66445.83877112583,91093.51069829188,516.5696988810782,249.5211034363673,1398.5739576919182,68382.30301305652,483.4754262228895,81.07368248573312,886.9245297923869,9623.99353896839,9656.885779322101,66467.0284074717,516.7006478929025
3,2025-12-31,92339.97916285085,68145.58567037879,93021.34572443616,2007.521614451345,576.037174578468,3814.023366279279,73882.25312049914,474.37230540519494,963.0634796127729,278.9636893211359,9656.885779322101,9668.195438027007,68061.33951559968,2006.8902386201864
